City,Price (CHF/Month),Net Price,Additional Costs,Rooms,Living Space,Street,PLZ/City,Description,Eigenschaften,Hauptangaben,Listing URL
Zurich,2’250.–,CHF 1’950.–,CHF 300.–,N/A,N/A,"Claragraben 39,",4058 Basel,"Lage
Im Herzen von Basel gelegene Gewerbe- und / oder Büroräume.
Gebäude
Das Gebäude umfasst im Vorderhaus drei Mietwohnungen.
Ebenfalls im Vorderhaus und teilweise im Hinterhaus ist eine Druckerei eingemietet.
Im Hinterhaus befinden sich im 2. und 3. OG zwei grossflächige Gewerberäume, die individuell und flexibel als Büro- und / oder Gewerberäume genutzt werden können
Mietsache (3. OG)
Eigentliche Mietsache sind die Räumlichkeiten im 3. OG im Hinterhaus
Gewerberäume mit ca. 110m2. Aufgeteilt in einen Raum mit ca. 69m2 und einen Raum mit ca, 34m2
Zusätzlich
ein separater Raum 7.5m2
eine Herren- und eine Damen-Toilette
Das Hinterhaus verfügt über einen Personenlift.
Verkehr
Den Autobahnanschluss Basel-Ost / Breite erreicht man in 3 Minuten (1.4 Kilometer).
Der öffentliche Verkehr ist innert 2 Gehminuten in alle Richtungen erreichbar.","Lift, Altbau","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Etage:': '3', 'Anzahl Etagen:': '4', 'Nutzfläche:': '110 m2', 'Kubatur:': '3 m3', 'Baujahr:': '1964'}",https://www.immoscout24.ch/mieten/3003140449
Zurich,1’370.–,CHF 1’170.–,CHF 200.–,2.5,"49
m2","Gueterstr. 296,",4053 Basel,"Wir vermieten per 1. Mai 2025 eine moderne 2.5-Zimmerwohnung im Dachgeschoss mit Lift, ca. 49m2.
Die Wohnung ist wie folgt ausgestattet:
Einbauküche mit Glaskeramikherd und Geschirrspüler
Helles Wohnzimmer mit Vinylboden
Badezimmer mit begehbarer Dusche
Grosszügiger Eingangsbereich mit Einbauschrank
Schlafzimmer mit Bodenheizung und Vinylboden
Zwei grosszügige Terrassen(garten- und strassenseitig)


Die Wohnung befindet sich in einem kleineren Mehrfamilienhaus, zentral im Gundeli. Diverse Einkaufsmöglichkeiten, unter anderem das Einkaufszentrum Dreispitz, befinden sich in Gehdistanz.
Die Liegenschaft verfügt über einen Lift und im Keller steht eine Waschküche zur Mitbenützung zur Verfügung.

Haben wir Ihr Interesse geweckt? Gerne stehen wir Ihnen für allfällige Fragen oder die Vereinbarung eines Besichtigungstermins zur Verfügung.",Lift,"{'Verfügbarkeit:': '01.05.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Wohnfläche:': '49 m2', 'Baujahr:': '1967'}",https://www.immoscout24.ch/mieten/4001977865
Zurich,1’750.–,CHF 1’550.–,CHF 200.–,3.5,"73
m2","St. Galler-Ring 82,",4055 Basel,"Wir vermieten per sofort oder nach Vereinbarung eine helle 3.5-Zimmer Wohnung im 5. OG, am St. Galler-Ring 82, Basel.

Die Wohnung verfügt über eine Wohnfläche von ca. 73m2 und folgenden Ausbau:

- Eingangsbereich mit Einbauschrank
- Einbauküche mit Kochherd, Geschirrspüler, Kühlschrank, Essbereich, Zugang zum
  Balkon, Plattenboden
- Gedeckter Balkon mit Aussicht und Abendsonne
- Badezimmer mit Badewanne, Lavabo, WC und Einbauschrank
- eigenes Kellerabteil
- Aufzug vorhanden
- Waschküche zur Mitbenützung

Gute Anbindungen an die öffentlichen Verkehrsmittel, wie die Buslinie 36 und die Tramlinie 6. Die Schule und ein Kindergarten befinden sich in unmittelbarer Nähe. Einkaufsmöglichkeiten des täglichen Bedarfs sind in wenigen Minuten fussläufig zu erreichen.

Für eine Wohnungsbesichtigung wenden Sie sich bitte an Herrn Benjamin Thurnbauer unter: +41 58 123 64 51 oder benjamin.thurnbauer@vimova.ch

In diesem Inserat sind Bilder aus vergleichbaren Wohnungen hinterlegt",,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '4', 'Wohnfläche:': '73 m2', 'Letztes Renovationsjahr:': '2018', 'Baujahr:': '1948'}",https://www.immoscout24.ch/mieten/4001965029
Zurich,1’590.–,CHF 1’370.–,CHF 220.–,3,"70
m2","Mülhauserstrasse 78,",4056 Basel,"Wir vermieten per 01.05.2025 oder nach Vereinbarung diese 3-Zimmerwohnung mit ca. 70 m2 im 4. OG an der Mülhauserstrasse 78 in Basel.

Die Wohnung ist wie folgt ausgestattet: 
grosszügige Einbauküche mit Geschirrspüler und Glaskeramikkochfeld
helle Räume
Badezimmer mit Badewanne
2 Balkone
Gut zu wissen:
Waschküche zur Mitbenützung
Lift vorhanden
2 Balkone

Die Tramhaltestelle Mülhauserstrasse der Linie 11 ist nur wenige Gehminuten entfernt. Der nahe gelegene St. Johanns-Park am Rhein lädt zum verweilen ein.

Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns noch heute für einen unverbindlichen Besichtigungstermin.","Balkon / Terrasse, Aussicht, Lift","{'Verfügbarkeit:': '01.05.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '4', 'Wohnfläche:': '70 m2', 'Baujahr:': '1966'}",https://www.immoscout24.ch/mieten/4001958536
Zurich,1’604.–,CHF 1’404.–,CHF 200.–,2,"68
m2","St. Jakobs-Strasse 29,",4052 Basel,"Wir suchen per 01.04.2025 oder nach Vereinbarung einen Nachmieter für unsere grosszügige 2-Zimmerwohnung im 2. OG. an der St. Jakobs-Strasse in Basel. Die Wohnung ist nur 3 Gehminuten vom Aeschenplatz entfernt.

Die 68 m2 grosse Wohnung wird mit folgendem Ausbau vermietet:

- Küche mit Glaskeramikherd, Elektrobackofen, Geschirrspüler und Kühlschrank
- Bad mit Fenster und Badewanne, Lavabo, Lavaboschrank, Toilette
- Entrée mit Einbauschränken

- Küche, Bad und Entrée mit Plattenboden ausgestattet
- Wohn- und Schlafzimmer mit Parkett

- Balkon bei der Küche mit Blick auf den Hinterhof und Balkon beim Schlafzimmer
  Richtung St. Jakobs-Strasse
- Keller- und Estrichabteil

- Waschküche zur Mitbenützung
- Lift vorhanden

Die aktuellen Mieter bieten an, grosse Teile der Möblierung bei Bedarf an die Nachmieter zu verkaufen. 

Interessiert? Dann lohnt sich eine Besichtigung!","Balkon / Terrasse, Aussicht","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '2', 'Wohnfläche:': '68 m2', 'Letztes Renovationsjahr:': '1999', 'Baujahr:': '1942'}",https://www.immoscout24.ch/mieten/4001958531
Zurich,850.–,CHF 700.–,CHF 150.–,1,"32
m2","Hammerstrasse 163,",4057 Basel,"Wir vermieten eine sanierte 1-Zimmerwohnung mit ca. 32 m2 im 1. OG an der Hammerstrasse 163 in Basel.

Die Wohnung eignet sich ideal für Singles oder Studenten und ist wie folgt ausgestattet:

- Moderne Einbauküche mit Backofen, Glaskeramik und Kühlschrank
- Modernes Badezimmer mit Badewanne, WC, Lavabo und Spiegelschrank
- Zimmer mit Parkett
- Kellerabteil

Die Liegenschaft verfügt über einen Lift sowie eine Waschküche zur Mitbenützung.

Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme.

(Bitte beachten Sie, dass es sich um typähnliche Bilder handelt.)",,"{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1', 'Etage:': '1', 'Wohnfläche:': '32 m2'}",https://www.immoscout24.ch/mieten/4001952870
Zurich,1’360.–,CHF 1’190.–,CHF 170.–,1.5,"60
m2","St. Johanns-Ring 79,",4056 Basel,"Per sofort oder nach Vereinbarung vermieten wir am St. Johanns-Ring 79 in Basel diese helle und grosszügige 1.5-Zimmerwohnung mit nachfolgendem Ausbaustandard:
Grosszügige Küche
Bad/WC
Einbauschrank
Wohn- und Schlafzimmer mit Parkettboden
Kellerabteil
Waschküche zur Mitbenutzung
Die Wohnung verfügt über keinen Balkon

Interessiert? Für einen Besichtigungstermin dürfen Sie sich gerne mit Herrn Baumann in Verbindung setzen unter 076 416 90 76.",,"{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1.5', 'Etage:': '1', 'Wohnfläche:': '60 m2'}",https://www.immoscout24.ch/mieten/4001943084
Zurich,1’410.–,CHF 1’250.–,CHF 160.–,2.5,"57
m2","Beinwilerstrasse 13,",4053 Basel,"Wir vermieten per 16.04.2025 oder nach Vereinbarung eine moderne 2.5-Zimmmerwohnung im EG ohne Gartensitzplatz im Gundeli-Quartier in Basel.

Die Wohnung von 57 m2 verfügt über folgende Ausstattung:

- Wohn- und Schlafzimmer mit Parkettböden
- Offene Einbauküche mit Glaskeramik und Geschirrspüler
- Bad mit Dusche/WC
- Lift, Kellerabteil
- Waschmaschine und Tumbler zur Mitbenutzung
- In unmittelbarer Nähe befinden sich Bahnhof, die öffentlichen Verkehrsmittel und diverse Einkaufsmöglichkeiten.",,"{'Verfügbarkeit:': '16.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': 'EG', 'Wohnfläche:': '57 m2'}",https://www.immoscout24.ch/mieten/4001943083
Zurich,1’650.–,CHF 1’450.–,CHF 200.–,3.5,"87
m2","Blauenstrasse 47,",4054 Basel,"Per 1.5. vermieten wir diese gut geschnittene 3.5-Zimmer-Wohnung (ohne Lift) an einer ruhigen und dennoch zentralen Lage, nur wenige Minuten vom beliebten Schützenmattpark entfernt. Die Wohnung bietet eine ausgezeichnete Anbindung an den öffentlichen Verkehr und ist perfekt für alle, die eine gute Verkehrsanbindung und eine angenehme Nachbarschaft suchen. In unmittelbarer Nähe befinden sich zahlreiche Cafés, Restaurants und Einkaufsläden, die den Alltag noch angenehmer machen. Die Wohnung bietet:

helle Zimmer mit viel natürlichem Licht
Badezimmer mit Badewanne und WC
Einbauküche mit Geschirrspüler und Glaskeramik
einem kleinem Balkon auf der Hofseite


Waschküche zur Mitbenutzung, Estrichabteil vorhanden


Gerne können Sie die Wohnung bei Fam. Prunty / Triscoiu ohne Voranmeldung wie folgt besichtigen:

Mittwoch und Donnerstag: 19 und 20.2. von 18.30 Uhr - 19.00 Uhr",,"{'Verfügbarkeit:': '01.05.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '1', 'Wohnfläche:': '87 m2', 'Letztes Renovationsjahr:': '2013', 'Baujahr:': '1956'}",https://www.immoscout24.ch/mieten/4001928982
Zurich,2’500.–,CHF 2’300.–,CHF 200.–,1,"110
m2","Blauensteinerstrasse 5,",4053 Basel,"Wir vermieten per 15.05.2025 eine sehr schöne Loftwohnung mit ca. 110 m2 Wohnfläche sowie einer grosszügigen Terrasse von ca. 30 m2 mit Blick in den schönen Innenhof.

Die Wohnung bietet:
- Eine Einbauküche mit Kücheninsel sowie einen grosszügigen Essbereich
- Eine Terrasse, ideal für entspannte Stunden im Freien
- Ein grosszügiges Badezimmer mit Badewanne, ein zusätzliches Gäste WC sowie ein praktisches Reduit
- Eine offene Wohnfläche im hinteren Teil der Wohnung, die flexibel als Schlaf und Wohnbereich genutzt werden kann
- Einstellplatz auf Wunsch für CHF 160.00 pro Monat

Hier haben Sie viele Möglichkeiten zur individuellen Einrichtung, doch eines ist sicher, diese Wohnung ist etwas Besonderes

Top Lage:
- Basel SBB in wenigen Gehminuten erreichbar
- Tramstation in unmittelbarer Nähe
- Autobahnanschluss A2 in nur fünf Fahrminuten

Mehr Informationen zur Liegenschaft finden Sie unter www.blauenstein-basel.ch
Haben wir Ihr Interesse geweckt Ihr neues Zuhause wartet auf Sie.

Für einen Besichtigungstermin kontaktieren Sie bitte Herrn Mondou per WhatsApp unter +33 6 22 01 76 40.",Balkon / Terrasse,"{'Verfügbarkeit:': '16.05.2025', 'Objekttyp:': 'Loft', 'Anzahl Zimmer:': '1', 'Etage:': 'EG', 'Wohnfläche:': '110 m2', 'Letztes Renovationsjahr:': '2014'}",https://www.immoscout24.ch/mieten/4001928981
Zurich,1’150.–,CHF 970.–,CHF 180.–,2,"60
m2","St. Galler-Ring 29,",4055 Basel,"Wir vermieten an ruhiger Lage am St. Galler-Ring 29 in Basel eine helle 2-Zimmerwohnung im Dachgeschoss resp. 3. OG.

Befristete Vermietung per sofort oder nach Vereinbarung bis längstens 30.06.2025.

Die Wohnung ist wie folgt ausgestattet:
Einbauküche mit Geschirrspüler, grossem Kühlschrank und Essbereich
Badezimmer mit Dusche
Wohn- und Schlafzimmer mit Parkettboden und Verbindungstür
Kein Balkon
Kein Lift
Haben wir Ihr Interesse geweckt? Dann freuen wir uns über Ihre Anfrage.","Haustiere erlaubt, Kabel-TV, Kinderfreundlich","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '3', 'Wohnfläche:': '60 m2', 'Baujahr:': '1908'}",https://www.immoscout24.ch/mieten/4001890823
Zurich,1’880.–,CHF 1’630.–,CHF 250.–,2,"62
m2","Herrengrabenweg 64,",4054 Basel,"Wir vermieten per 01.05.2024 oder nach Vereinbarung eine schöne 2-Zimmerwohnung im 3. OG am Herrengrabenweg 64 in Basel.

Die Wohnung beträgt ca. 62 m2 und besticht durch folgende Punkte:
Eingangsbereich mit Einbauschrank
Küche mit Keramikkochfeld, Backofen und Geschirrspülmaschine
Badezimmer mit Badewanne und WC
helles Wohnzimmer offen zur Küche und Zugang zum gemütlichen Balkon
Schlafzimmer mit Parkettboden über eine Holztreppe im Wohnzimmer zugänglich
Kellerabteil vorhanden
Die Liegenschaft verfügt zudem über einen Lift, eine gemeinsame Waschküche und einen Fahrradraum.

Bitte beachten Sie, dass die Fotos von einer typähnlichen Wohnung stammen.

Diverse Einkaufsmöglichkeiten sowie öffentliche Verkehrsmittel sind in unmittelbarer Nähe der Liegenschaft.

Haben wir Ihr Interesse geweckt? So vereinbaren Sie noch heute einen Besichtigungstermin.",Lift,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Wohnfläche:': '62 m2', 'Baujahr:': '1979'}",https://www.immoscout24.ch/mieten/4001890795
Zurich,1’740.–,CHF 1’530.–,CHF 210.–,2.5,"58
m2","Herrengrabenweg 64,",4054 Basel,"Wir vermieten per sofort oder nach Vereinbarung eine schöne 2.5-Zimmerwohnung im 3. OG am Herrengrabenweg 64 in Basel.

Die Wohnung beträgt ca. 58 m2 und besticht durch folgende Punkte:
Eingangsbereich mit Einbauschrank
offene und neue Küche mit weissen Fronten und Arbeitsfläche in schwarz, mit Keramikkochfeld, Backofen und Geschirrspülmaschine
neue Badezimmer mit Badewanne
Sep. WC
helles Wohnzimmer offen zur Küche und Zugang zum gemütlichen Balkon
Schlafzimmer mit Parkettboden
Eingangsbereich / Badezimmer / Küche verfügen über Plattenboden.
Kellerabteil vorhanden
Die Liegenschaft verfügt zudem über einen Lift, eine gemeinsame Waschküche und einen Fahrradraum.

Bitte beachten Sie, dass die Fotos von einer typähnlichen Wohnung stammen.

Diverse Einkaufsmöglichkeiten sowie öffentliche Verkehrsmittel sind in unmittelbarer Nähe der Liegenschaft.

Haben wir Ihr Interesse geweckt? So vereinbaren Sie noch heute einen Besichtigungstermin.","Balkon / Terrasse, Aussicht, Lift, Stromanschluss, Wasseranschluss, Abwasseranschluss","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '3', 'Wohnfläche:': '58 m2', 'Baujahr:': '1979'}",https://www.immoscout24.ch/mieten/4001890794
Zurich,2’150.–,CHF 1’950.–,CHF 200.–,2.5,"92
m2","Elisabethenstrasse 43,",4051 Basel,"Verfügbar ab 01.02.2025

Wir vermieten per 01. Februar 2025 eine attraktive 2.5 Zimmerwohnung im 2. Obergeschoss an der Elisabethenstrasse 43 in Basel. Die Wohnung bietet eine Wohnfläche von ca. 91 m2 und überzeugt durch ein durchdachtes Raumkonzept sowie stilvolle Ausstattung.

Ausstattung der Wohnung:

Zeitlos moderne Küche: Ausgestattet mit Glaskeramikkochfeld, Backofen und Geschirrspüler.
Badezimmer: Helles Bad mit Badewanne und Waschbecken.
Offenes Wohnkonzept: Grosszügiges Wohnzimmer, das nahtlos in die Küche übergeht.
Vielseitiges Zimmer: Ein geräumiges Zimmer mit Eichenparkett, ideal als Wohn-, Arbeits- oder Schlafraum nutzbar.
Balkon: Sonniger Balkon, der zum Entspannen einlädt.
Eigenes Kellerabteil: Zusätzliches Stauraumangebot.

Lage und Beschreibung
Das Wohn- und Geschäftshaus an der Elisabethenstrasse 43 liegt in der begehrten Wohngegend des Grossbasler Quartiers ""Vorstädte"" und grenzt direkt an die charmante Altstadt. Dank der zentralen Lage sind das Stadtzentrum, der Bahnhof SBB, öffentliche Verkehrsmittel und zahlreiche Einkaufsmöglichkeiten in wenigen Gehminuten erreichbar.

Die Wohnung zeichnet sich durch einen modernen, funktionalen Ausbau und eine grosszügige Raumaufteilung aus. Die Liegenschaft wurde im Jahr 2016 umfassend saniert und bietet heute eine moderne Einbauküche und hochwertige Sanitäranlagen. Schulen, Kindergarten und zahlreiche Einkaufsmöglichkeiten befinden sich ebenfalls in unmittelbarer Nähe.

Besichtigung und Kontakt
Haben wir Ihr Interesse geweckt? Für weitere Informationen oder die Vereinbarung eines Besichtigungstermins wenden Sie sich bitte an Herrn Daniel Weller unter: daniel.weller@intercitygribi.ch.

Bitte beachten Sie, dass die gezeigten Fotos Beispielbilder sind und vom Original abweichen können.","Haustiere erlaubt, Kabel-TV","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '2', 'Wohnfläche:': '92 m2', 'Baujahr:': '1978'}",https://www.immoscout24.ch/mieten/4001890765
Zurich,1’940.–,CHF 1’680.–,CHF 260.–,3.5,"86
m2","Feldbergstrasse 3,",4057 Basel,"An der Rheinpromenade und an bester Lage vermieten wir per 16.04.2025 oder nach Vereinbarung eine grosszügige 3.5-Zimmerwohnung. Der Ausbau ist wie folgt:

- Einbauküche mit Geschirrwaschmaschine und Plattenboden
- Badezimmer mit Badewanne, Lavabo
- separates WC mit Lavabo
- alle Zimmer mit Parkettboden
- Eingangsbereich mit Wandschrank
- kein Balkon

Im Zuge einer umfassenden Gebäudesanierung wurde die Küche, das Badezimmer, die Fenster, die Wohnungstüre sowie der Eingangsbereich komplett erneuert. An der Hausfassade wurde zudem eine Aussenwärmedämmung angebracht.

Eine Waschküche und ein Veloraum stehen zur Mitbenützung zur Verfügung. Die Liegenschaft verfügt über einen Lift. Ein Kellerabteil steht ebenfalls zur Verfügung. Von der Liegenschaft gibt es einen direkten Zugang zur Rheinpromenade.

Eine Sammelbesichtigung findet am 06. März von 14-15 Uhr statt. Bitte klingeln Sie bei ""Beyeler / Fischli"".",,"{'Verfügbarkeit:': '16.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '2', 'Wohnfläche:': '86 m2', 'Letztes Renovationsjahr:': '2019', 'Baujahr:': '1971'}",https://www.immoscout24.ch/mieten/4001890719
Zurich,1’960.–,CHF 1’700.–,CHF 260.–,3.5,"86
m2","Feldbergstrasse 3,",4057 Basel,"An der Rheinpromenade und an bester Lage vermieten wir per 16.04.2025 oder nach Vereinbarung eine grosszügige 3.5-Zimmerwohnung. Der Ausbau ist wie folgt:

- Einbauküche mit Geschirrwaschmaschine und Plattenboden
- Badezimmer mit Badewanne, Lavabo 
- separates WC mit Lavabo
- alle Zimmer mit Parkettboden
- Eingangsbereich mit Wandschrank
- kein Balkon

Im Zuge einer umfassenden Gebäudesanierung wurde die Küche, das Badezimmer, die Fenster, die Wohnungstüre sowie der Eingangsbereich komplett erneuert. An der Hausfassade wurde zudem eine Aussenwärmedämmung angebracht.

Eine Waschküche und ein Veloraum stehen zur Mitbenützung zur Verfügung. Die Liegenschaft verfügt über einen Lift. Ein Kellerabteil steht ebenfalls zur Verfügung. Von der Liegenschaft gibt es einen direkten Zugang zur Rheinpromenade. 

Interessiert? Eine Sammelbesichtigung findet am 06. März von 14-15 Uhr statt. Bitte klingeln Sie bei ""Beyeler / Fischli"".","Aussicht, Stromanschluss, Wasseranschluss, Abwasseranschluss","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '3', 'Wohnfläche:': '86 m2', 'Letztes Renovationsjahr:': '2019', 'Baujahr:': '1971'}",https://www.immoscout24.ch/mieten/4001890718
